1810,2
510,0
760,2
400,1
2123,3
343,0
433,0
485,0
2801,4
448,0
706,0
510,0
209,0
810,1
209,0
209,0
960,0
209,0
861,0
460,1
3831,11
463,1
2385,8
212,0
212,0
463,1
463,1
4063,4
4364,11
1891,6
574,0
2763,5
886,0
363,0
1413,2
1271,2
212,0
212,0
288,0
363,0
1263,0
763,2
1113,1
277,0
513,0
1145,1
1595,2
212,0
813,0
